title,artist,album,duration,genre,composer,time_secs,bit_rate,year,key,tempo,num_beats,file_name
Stick To The Status Quo,High School Musical Cast,High School Musical,268.4691156462585,Disney,David N. Lawrence and Faye Greenberg/Andy Dodd and Adam Watts,268.4691156462585,256.0 kbps,2006,B,107.666015625,468,05 Stick To The Status Quo.m4a
I'm A Believer,Monkees,"The Birds, The Bees & The Monkees",165.67437641723356,Classic,,165.67437641723356,256.0 kbps,None,G,161.4990234375,430,I'm A Believer.m4a
Lost in the Echo,LINKIN PARK,LIVING THINGS,205.1715192743764,Rock,,205.1715192743764,256.0 kbps,2012,A,161.4990234375,529,01 Lost in the Echo.m4a
The Huns Attack [Score],Jerry Goldsmith,Mulan (Original Motion Picture Soundtrack),269.9551927437642,Disney,,269.9551927437642,256.0 kbps,1998,F,129.19921875,534,The Huns Attack [Score].m4a
Only The Ocean,Jack Johnson,To The Sea,219.98585034013607,Singer/Songwriter,Jack Johnson,219.98585034013607,256.0 kbps,2010,C,80.74951171875,281,13 Only The Ocean.m4a
Enemy,Jack Johnson,Sleep Through The Static,228.50757369614513,Singer/Songwriter,Jack Johnson,228.50757369614513,256.0 kbps,2008,E,117.45383522727273,428,05 Enemy.m4a
All I Need,Matchbox Twenty,More Than You Think You Are,221.262947845805,Alternative,,221.262947845805,256.0 kbps,2002,G#,123.046875,436,06 All I Need.m4a
Smile Like You Mean It (Madeon Remix),The Killers,Hot Fuss,227.91836734693877,Dance,,227.91836734693877,128.0054448424069 kbps,None,A#,123.046875,463,Smile Like You Mean It (Madeon Remix).mp3
Ghosts 'n' Stuff (Radio Edit),deadmau5,Ghosts 'n' Stuff (feat. Rob Swire) - EP,191.47174603174602,Dance,,191.47174603174602,256.0 kbps,2009,A#,129.19921875,400,01 Ghosts 'n' Stuff (Radio Edit).m4a
Warriors,Imagine Dragons,Smoke + Mirrors (Deluxe),170.85242630385488,Alternative,,170.85242630385488,256.0 kbps,None,B,78.30255681818181,211,Warriors.m4a
Go Tell It On the Mountain,Pentatonix,Ptxmas [Deluxe Edition],183.90204081632652,Christmas,,183.90204081632652,256.0 kbps,2012,G#,112.34714673913044,335,Go Tell It On the Mountain.m4a
Live Like We're Dying,Kris Allen,Kris Allen,212.5554648526077,Singer/Songwriter,Danny O'Donoghue/Andrew Frampton/Steve Kipner/Mark Sheehan,212.5554648526077,256.0 kbps,2009,C,123.046875,428,01 Live Like We're Dying.m4a
Without You,The Piano Guys,PIANO GUYS Hits,218.66231292517006,Instrumental,,218.66231292517006,256.0 kbps,None,A,135.99917763157896,455,Without You.m4a
We Will Rock You,Queen,A Night at the Opera,122.02086167800454,Classic,,122.02086167800454,256.0 kbps,None,E,80.74951171875,163,We Will Rock You.m4a
Paradise,Coldplay,Mylo Xyloto,277.6642176870748,Indie,Guy Berryman; Jonny Buckland,277.6642176870748,256.0 kbps,2011,G,143.5546875,604,03 Paradise.m4a
Playing with the Big Boys,Disney,Prince of Egypt,172.0653686762061,Disney,,172.0653686762061,320.0 kbps,1998,E,123.046875,323,09 Playing with the Big Boys.mp3
"Bret, You Got It Goin' On",Flight of the Conchords,Flight of the Conchords,103.35201814058956,Comedy,,103.35201814058956,256.0 kbps,None,G,107.666015625,182,"Bret, You Got It Goin' On.m4a"
The Dead Can't Testify,Billy Talent,Billy Talent III,267.4242176870748,Rock,Brendan O'Brien,267.4242176870748,256.0 kbps,2009,A,86.1328125,343,07 The Dead Can't Testify.m4a
Thinking Out Loud,Ed Sheeran,x (Deluxe Edition),281.61160997732424,Singer/Songwriter,,281.61160997732424,256.0 kbps,2014,A,78.30255681818181,356,Thinking Out Loud.m4a
Christmas Morning,The Piano Guys,A Family Christmas,239.42095238095237,Christmas,,239.42095238095237,256.0 kbps,2014,C,123.046875,453,Christmas Morning.m4a
No Rest For The Wicked (Robin Schulz Edit),Lykke Li,Prayer,201.10802721088436,Dance,,201.10802721088436,256.0 kbps,None,F#,117.45383522727273,390,No Rest For The Wicked (Robin Schulz Edit).m4a
Like the Dawn,The Oh Hellos,"Through the Deep, Dark Valley",305.0637641723356,Singer/Songwriter,,305.0637641723356,256.0 kbps,2012,D#,95.703125,475,02 Like the Dawn.m4a
Angel,Jack Johnson,Sleep Through The Static,122.76390022675737,Singer/Songwriter,Jack Johnson,122.76390022675737,256.0 kbps,2008,D#,172.265625,343,04 Angel.m4a
If I Stand (Rap Sanchez Remix),Owl City,Mobile Orchestra,214.5894127766049,Christian & Gospel,,214.5894127766049,128.0 kbps,None,F,103.359375,340,If I Stand (Rap Sanchez Remix).mp3
You Make My Dreams,Hall & Oates,Ultimate Daryl Hall & John Oates [Disc 1],190.77514739229025,Classic,"Daryl Hall, John Oates, Sara Allen",190.77514739229025,256.0 kbps,2004,F,161.4990234375,500,1-15 You Make My Dreams.m4a
In Memoriam,The Oh Hellos,"Through the Deep, Dark Valley",182.83392290249432,Singer/Songwriter,,182.83392290249432,256.0 kbps,2012,A,95.703125,288,06 In Memoriam.m4a
I Want It All,High School Musical Cast; Ashley Tisdale; Lucas Grabeel,High School Musical 3: Senior Year,277.33913832199545,Disney,Matthew Gerrard And Robbie Nevil,277.33913832199545,256.0 kbps,2008,F#,143.5546875,584,03 I Want It All.m4a
I Want To Hold Your Hand,The Beatles,Revolver,148.77363799108159,Classic Rock,,148.77363799108159,192.0 kbps,1996,A,129.19921875,301,I Want To Hold Your Hand.mp3
Back In Black,ACDC,Back In Black,254.37636689125415,Rock,,254.37636689125415,192.0 kbps,None,E,92.28515625,388,Back In Black.mp3
Behind These Hazel Eyes,Kelly Clarkson,Billboard Top 100 Songs of 2005,197.06775510204082,Alternative,,197.06775510204082,256.0 kbps,2005,A,89.10290948275862,292,Behind These Hazel Eyes.m4a
The Lament of Eustace Scrubb,The Oh Hellos,"Through the Deep, Dark Valley",245.82965986394558,Singer/Songwriter,,245.82965986394558,256.0 kbps,2012,B,135.99917763157896,527,07 The Lament of Eustace Scrubb.m4a
Angels ,Owl City,All Things Bright and Beautiful,220.14839002267573,Alternative,,220.14839002267573,256.0 kbps,None,F#,123.046875,426,Angels.m4a
First,Lauren Daigle,How Can It Be,228.43791383219954,Christian & Gospel,,228.43791383219954,256.0 kbps,None,C,80.74951171875,293,First.m4a
When There Was You And Me,Gabriella,High School Musical,180.4887074829932,Disney,Andy Dodd and Adam Watts/Jamie Houston,180.4887074829932,256.0 kbps,2006,A,117.45383522727273,334,06 When There Was You And Me.m4a
I'll Make a Man Out of You,Donny Osmond,Mulan (Original Motion Picture Soundtrack),201.99210754158122,Disney,,201.99210754158122,192.0 kbps,1998,G,112.34714673913044,371,I'll Make a Man Out of You.mp3
Definition Of Destiny,Billy Talent,Billy Talent III,242.34666666666666,Rock,Brendan O'Brien,242.34666666666666,256.0 kbps,2009,A,80.74951171875,310,11 Definition Of Destiny.m4a
Help!,The Beatles,Help!,138.62312925170068,Classic Rock,,138.62312925170068,256.0 kbps,1996,A,95.703125,209,Help!.m4a
I Just Wanna See,Smash Mouth,Astro Lounge,221.42548752834466,Alternative,,221.42548752834466,256.0 kbps,1999,G#,99.38401442307692,357,03 I Just Wanna See.m4a
Dust Clears,Clean Bandit,New Eyes,265.06448979591835,Alternative,,265.06448979591835,128.00468303439442 kbps,None,G#,123.046875,542,Dust Clears.mp3
Beautiful,David Archuleta,BEGIN.,239.7692517006803,Alternative,,239.7692517006803,256.0 kbps,2012,A#,73.828125,282,Beautiful.m4a
Dreamin',Sky,Piece Of Paradise,218.29079365079366,Pop,,218.29079365079366,256.0 kbps,1998,F,103.359375,362,12 Dreamin'.m4a
Sympathy for the Devil,The Rolling Stones,Beggar Banquet,387.74455114740965,Classic Rock,,387.74455114740965,128.0 kbps,None,E,112.34714673913044,724,Sympathy for the Devil.mp3
Sweet Home Alabama,Lynyrd Skynyrd,Forrest Gump Soundtrack,283.86394557823127,Classic,,283.86394557823127,256.0 kbps,1994,D,99.38401442307692,459,11 Sweet Home Alabama.m4a
Shadows,Lindsey Stirling,Lindsey Stirling,223.515283446712,Instrumental,Lindsey Stirling; Marko G.,223.515283446712,256.0 kbps,2012,G,123.046875,446,09 Shadows.m4a
Love This Life,T.I.,Love This Life - Single,235.45034013605442,Hip Hop/Rap,,235.45034013605442,256.0 kbps,2012,G#,172.265625,670,01 Love This Life.m4a
Soul,Matchbox Twenty,More Than You Think You Are,274.3669841269841,Alternative,,274.3669841269841,256.0 kbps,2002,E,161.4990234375,704,10 Soul.m4a
Ghost Of Me,Daughtry,Leave This Town,218.47655328798186,Rock,Brian Howes,218.47655328798186,256.0 kbps,2009,A,117.45383522727273,410,08 Ghost Of Me.m4a
Holding You (feat. Max Landry),Unknown Brain,NCS: Best of 2017,163.28272108843538,NCS,,163.28272108843538,256.0 kbps,None,A#,151.99908088235293,385,Holding You (feat. Max Landry).m4a
The Hardest Button To Button,The White Stripes,Elephant,212.32326530612244,Rock,,212.32326530612244,256.0 kbps,None,C,129.19921875,446,The Hardest Button To Button.m4a
All The Little Lights,Passenger,All The Little Lights,235.8915192743764,Indie,Michael David Rosenberg,235.8915192743764,256.0 kbps,2012,D,117.45383522727273,393,04 All The Little Lights.m4a
Alligator Sky,Owl City,All Things Bright and Beautiful,185.36489795918368,Alternative,Adam Young; Shawn Chrystopher,185.36489795918368,256.0 kbps,2011,A,92.28515625,255,10 Alligator Sky.m4a
All Of Me,The Piano Guys,The Piano Guys 2,182.8107029478458,Instrumental,,182.8107029478458,256.0 kbps,2013,G#,151.99908088235293,436,06 All Of Me.m4a
Some Kind of Monster,Neon Trees,Iron Man: Heros Fall,227.42224089252744,Alternative,,227.42224089252744,128.0 kbps,None,G#,151.99908088235293,519,Some Kind of Monster.mp3
No Strings Attached,NSYNC,No Strings Attached,228.97197278911565,Pop,,228.97197278911565,256.0 kbps,2000,D,112.34714673913044,409,07 No Strings Attached.m4a
Thunderstruck (ft Sarah Russel),Owl City,Mobile Orchestra,247.8962358276644,Alternative,,247.8962358276644,256.0 kbps,None,A#,129.19921875,486,Thunderstruck (ft Sarah Russel).m4a
Somewhere Only We Know,David Archuleta,BEGIN.,232.59428571428572,Alternative,,232.59428571428572,256.0 kbps,2012,A,89.10290948275862,317,Somewhere Only We Know.m4a
Elements,Lindsey Stirling,Lindsey Stirling,247.47827664399094,Instrumental,Lindsey Stirling; Marko G.,247.47827664399094,256.0 kbps,2012,A,69.83741554054055,283,08 Elements.m4a
Heist,Lindsey Stirling,Shatter Me,206.91301587301587,Instrumental,,206.91301587301587,256.0 kbps,2014,A,89.10290948275862,299,1-05 Heist.m4a
Jenny,Flight of the Conchords,HBO Flight of the Conchords,395.9696435894932,Comedy,,395.9696435894932,128.0 kbps,2005,D,95.703125,627,Jenny.mp3
Minimal Beat,Lindsey Stirling,Lindsey Stirling,215.78303854875284,Instrumental,Lindsey Stirling; Marko G.,215.78303854875284,256.0 kbps,2012,A,129.19921875,443,06 Minimal Beat.m4a
Songbird,Fleetwood Mac,Rumours,202.11047098265146,Classic Rock,,202.11047098265146,192.0 kbps,1977,F,184.5703125,574,06 Songbird.mp3
Lord of the Rings Medley,Lindsey Stirling,Lindsey Stirling,194.59999023065424,Instrumental,,194.59999023065424,128.0 kbps,None,D,161.4990234375,484,01 Lord of the Rings Medley.mp3
She Works Hard for the Money,Kris Allen,American Idol 8,111.744,Singer/Songwriter,,111.744,106.98969072164948 kbps,None,A,103.359375,184,11 She Works Hard for the Money.mp3
Nightmares (ft. Random Impulse Sway & Wretch 32),Ed Sheeran,+ (Deluxe Edition),243.06648526077097,Singer/Songwriter,,243.06648526077097,256.0 kbps,None,C#,117.45383522727273,477,Nightmares (ft. Random Impulse Sway & Wretch 32).m4a
Northwest (feat. Caleb Blood),Scott & Brendo,Somewhere,186.23466666666667,Alternative,,186.23466666666667,192.0 kbps,None,A,129.19921875,369,Northwest (feat. Caleb Blood).mp3
Holding Out For A Hero,Frou Frou,Shrek 2,202.60675585066562,Alternative,,202.60675585066562,192.0 kbps,2004,A,99.38401442307692,327,02 Holding Out For A Hero.mp3
Wishing Well,The Oh Hellos,"Through the Deep, Dark Valley",217.96571428571428,Singer/Songwriter,,217.96571428571428,256.0 kbps,2012,A,75.99954044117646,261,05 Wishing Well.m4a
Californication,Red Hot Chili Peppers,Greatest Hits,323.8508416291361,Classic Rock,,323.8508416291361,128.0 kbps,None,A,95.703125,490,Californication.mp3
Wicked Ones,Dorothy,ROCKISDEAD,172.5707029478458,Rock,,172.5707029478458,256.0 kbps,None,C,95.703125,262,Wicked Ones.m4a
Me & My Cello (Happy Together),The Piano Guys,The Piano Guys 2,186.1775963718821,Instrumental,,186.1775963718821,256.0 kbps,2013,G,123.046875,370,11 Me & My Cello (Happy Together).m4a
Put Your Hearts Up,Ariana Grande,Put Your Hearts Up - Single,210.25668934240363,Pop,,210.25668934240363,256.0 kbps,None,A,161.4990234375,548,Put Your Hearts Up.m4a
Wasting Time,Jack Johnson,On & On,230.50278162939816,Singer/Songwriter,,230.50278162939816,192.0 kbps,2003,A,143.5546875,530,07 Wasting Time.mp3
Moonlight,The Piano Guys,PIANO GUYS Hits,239.1931743600963,Instrumental,,239.1931743600963,160.0 kbps,None,G#,117.45383522727273,457,Moonlight.mp3
Jump,Kris Kross,Totally Krossed Out,196.15513589167728,Alternative,,196.15513589167728,192.0 kbps,1992,F#,103.359375,332,Jump.mp3
Not a Bad Thing,Justin Timberlake,Not a Bad Thing - Single,268.4604081632653,Pop,,268.4604081632653,128.01241060134282 kbps,None,G,86.1328125,374,Not a Bad Thing.mp3
Give Me All Your Luvin' (feat. LMFAO & Nicki Minaj) [Party Rock Remix],Madonna,MDNA (Deluxe Version),242.92716553287983,Pop,"Madonna, Nicki Minaj, Martin Solveig, M.I.A. & Michael Tordjman",242.92716553287983,256.0 kbps,2012,F#,129.19921875,509,16 Give Me All Your Luvin' (feat. LMFAO & Nicki Minaj) [Party Rock Remix].m4a
Charlie Brown,Coldplay,Mylo Xyloto,285.2107029478458,Indie,,285.2107029478458,256.0 kbps,None,A#,135.99917763157896,626,Charlie Brown.m4a
Give Me Love,Ed Sheeran,+ (Deluxe Edition),323.8719274376417,Singer/Songwriter,,323.8719274376417,256.0 kbps,2011,C#,117.45383522727273,625,Give Me Love.m4a
Papercut (feat. Troye Sivan),Zedd,True Colors,443.408253968254,Dance,,443.408253968254,256.0 kbps,None,F,123.046875,888,Papercut (feat. Troye Sivan).m4a
It Makes Me Ill,NSYNC,No Strings Attached,205.84489795918367,Pop,,205.84489795918367,256.0 kbps,2000,E,103.359375,352,05 It Makes Me Ill.m4a
Lord Of The Rings,The Piano Guys,The Piano Guys 2,339.4292970521542,Instrumental,,339.4292970521542,256.0 kbps,2013,A,99.38401442307692,541,04 Lord Of The Rings.m4a
All I Ever Wanted (With Queen's Reprise),Disney,Prince of Egypt,171.59516459457345,Disney,,171.59516459457345,320.0 kbps,1998,F#,143.5546875,362,05 All I Ever Wanted (With Queen's Reprise).mp3
Are You Gonna Be My Girl,Jet's,Get Born,213.85578231292516,Rock,,213.85578231292516,256.0 kbps,None,A,103.359375,369,Are You Gonna Be My Girl.m4a
All Star,Smash Mouth,Astro Lounge,199.25043083900226,Alternative,,199.25043083900226,256.0 kbps,1999,A#,103.359375,329,05 All Star.m4a
Addicted To A Memory (ft. Bahari),Zedd,True Colors,303.2758276643991,Dance,,303.2758276643991,256.0 kbps,None,G#,129.19921875,607,Addicted To A Memory (ft. Bahari).m4a
Scream,High School Musical Cast; Zac Efron,High School Musical 3: Senior Year,236.35591836734693,Disney,Jamie Houston,236.35591836734693,256.0 kbps,2008,F#,112.34714673913044,417,09 Scream.m4a
Big Bad Wolves,WALK THE MOON,Iron Man: Heros Fall,126.4065306122449,Alternative,,126.4065306122449,128.0263600433974 kbps,None,C#,92.28515625,191,Big Bad Wolves.mp3
Diamond On A Landmine,Billy Talent,Billy Talent III,270.81433106575963,Rock,Brendan O'Brien,270.81433106575963,256.0 kbps,2009,F#,151.99908088235293,657,08 Diamond On A Landmine.m4a
Gold,Owl City,In Midsummer Station,236.33269841269842,Alternative,,236.33269841269842,256.0 kbps,None,D,172.265625,625,Gold.m4a
From The Clouds,Jack Johnson,To The Sea,185.59709750566893,Singer/Songwriter,Jack Johnson,185.59709750566893,256.0 kbps,2010,B,117.45383522727273,344,06 From The Clouds.m4a
War Pigs,CAKE,B-Sides And Rarities ,234.0803628117914,Alternative,Cake,234.0803628117914,256.0 kbps,2007,C,172.265625,632,01 War Pigs.m4a
Mudfootball (For Moe Lerner),Jack Johnson,Brushfire Fairytales,183.69593594375547,Singer/Songwriter,,183.69593594375547,192.0 kbps,2000,G,129.19921875,374,10 Mudfootball (For Moe Lerner).mp3
Should I Stay or Should I Go,The Clash,Combat Rock,190.17142857142858,Classic Rock,,190.17142857142858,128.0065264423077 kbps,None,D,112.34714673913044,343,Should I Stay or Should I Go.mp3
Charlie Brown Medley,The Piano Guys,The Piano Guys 2,184.0645804988662,Instrumental,,184.0645804988662,256.0 kbps,2013,G#,123.046875,364,10 Charlie Brown Medley.m4a
"Petrov, Yelyena And Me",Flight of the Conchords,I Told You I Was Freaky,148.42195011337867,Comedy,,148.42195011337867,256.0 kbps,2009,C#,107.666015625,222,"08 Petrov, Yelyena And Me.m4a"
Shut Up and Dance,WALK THE MOON,Talking is Hard,197.78757369614513,Pop,,197.78757369614513,256.0 kbps,None,G#,129.19921875,414,Shut Up and Dance.m4a
I Will Survive,Sky,Piece Of Paradise,279.73079365079366,Pop,,279.73079365079366,256.0 kbps,1998,B,129.19921875,575,05 I Will Survive.m4a
My Little Girl,Jack Johnson,To The Sea,141.0612244897959,Singer/Songwriter,Jack Johnson,141.0612244897959,256.0 kbps,2010,E,99.38401442307692,220,07 My Little Girl.m4a
Cupid,Jack Johnson,On & On,65.6195918367347,Singer/Songwriter,Jack Johnson,65.6195918367347,256.0 kbps,2003,G#,123.046875,129,06 Cupid.m4a
World Of Two,Cake,Comfort Eagle,220.19482993197278,Alternative,J. McCrea,220.19482993197278,256.0 kbps,2002,E,117.45383522727273,434,11 World Of Two.m4a
Gold Dust Woman,Fleetwood Mac,Rumours,302.3847619047619,Classic Rock,,302.3847619047619,192.0 kbps,1977,D,123.046875,616,11 Gold Dust Woman.mp3
Gold,Imagine Dragons,Smoke + Mirrors (Deluxe),216.87437641723355,Alternative,,216.87437641723355,256.0 kbps,None,E,112.34714673913044,377,Gold 1.m4a
Constellations,Jack Johnson,In Between Dreams,201.4098866213152,Singer/Songwriter,Jack Johnson,201.4098866213152,256.0 kbps,2005,G#,123.046875,383,14 Constellations.m4a
Otherside,Red Hot Chili Peppers,Greatest Hits,255.76489795918368,Classic Rock,,255.76489795918368,128.0130317383311 kbps,None,E,123.046875,510,Otherside.mp3
Free as a Bird,The Beatles,Anthology,266.7049545942779,Classic Rock,,266.7049545942779,192.0 kbps,1996,E,71.77734375,315,Free as a Bird.mp3
The Difference,Matchbox Twenty,More Than You Think You Are,480.6008163265306,Alternative,,480.6008163265306,192.0 kbps,2002,G,103.359375,815,12 The Difference.mp3
Now Comes The Night,Rob Thomas,...something to be,293.6627664399093,Alternative,,293.6627664399093,256.0 kbps,2005,D,112.34714673913044,526,12 Now Comes The Night.m4a
Night Vision,Lindsey Stirling,Shatter Me,220.19482993197278,Instrumental,,220.19482993197278,256.0 kbps,2014,A,123.046875,416,1-07 Night Vision.m4a
Bring Me to Life,Evanescence,Fallen,235.961179138322,Rock,,235.961179138322,256.0 kbps,2003,B,95.703125,369,Bring Me to Life.m4a
Open Up Your Eyes,Daughtry,Leave This Town,259.2275736961451,Rock,Ben Moody/David Hodges,259.2275736961451,256.0 kbps,2009,G,83.35433467741936,347,06 Open Up Your Eyes.m4a
Nothing Really Matters (Kav Verhouzer Remix),Mr. Probz,Nothing Really Matters- Single,216.0326530612245,Dance,,216.0326530612245,128.01542548367593 kbps,None,E,112.34714673913044,379,Nothing Really Matters (Kav Verhouzer Remix).mp3
"Think About It, Think Think About It",Flight of the Conchords,HBO Flight of the Conchords,210.0743599257885,Comedy,,210.0743599257885,128.0 kbps,None,E,135.99917763157896,453,"Think About It, Think Think About It.mp3"
"Rollin (ft. Future, Khalid)",Calvin Harris,Funk Wav Bounces Vol. 1,272.71836734693875,Dance,,272.71836734693875,256.0 kbps,None,C#,92.28515625,414,"Rollin (ft. Future, Khalid).m4a"
Thunderstruck,ACDC,The Razors Edge,292.38566893424036,Rock,,292.38566893424036,256.0 kbps,1995,B,135.99917763157896,647,Thunderstruck.m4a
The Prince of Egypt (When You Believe),Disney,Prince of Egypt,304.0098584721245,Disney,,304.0098584721245,320.0 kbps,1998,F#,123.046875,532,01 The Prince of Egypt (When You Believe).mp3
When The Heartache Ends,Rob Thomas,...something to be,171.89732426303854,Alternative,,171.89732426303854,256.0 kbps,2005,A#,86.1328125,236,05 When The Heartache Ends.m4a
Better Together,Jack Johnson,In Between Dreams,207.75183673469388,Singer/Songwriter,Jack Johnson,207.75183673469388,258.5564048157928 kbps,2005,C,112.34714673913044,367,01 Better Together.mp3
For the First Time In Forever,Disney,Frozen (Original Motion Picture Soundtrack),225.14068027210885,Disney,,225.14068027210885,256.0 kbps,2013,G,198.76802884615384,724,03 For the First Time In Forever.m4a
Animal,Mudmen,Overrated,215.7598185941043,Burnout 3 Takedown,,215.7598185941043,256.0 kbps,None,D#,83.35433467741936,272,Animal.m4a
Wake Me Up Before You Go-Go,Wham!,Make It Big,230.89632653061224,Classic,,230.89632653061224,128.00539724516346 kbps,None,G,83.35433467741936,308,Wake Me Up Before You Go-Go.mp3
Cross That Line,Joshua Radin,Wax Wings,181.60326530612244,Indie,Joshua Radin,181.60326530612244,256.0 kbps,2013,E,71.77734375,204,03 Cross That Line.m4a
See You Again (ft. Charlie Puth),Wiz Khalifa,Furious 7: Original Motion Picture Soundtrack,237.6753772773477,Alternative,,237.6753772773477,128.0 kbps,None,A#,161.4990234375,600,See You Again (ft. Charlie Puth).mp3
I Just Can't Wait To Be King,"Jason Weaver, Laura Williams & Rowan Atkinson",The Lion King (Original Motion Picture Soundtrack),170.94530612244898,Disney,"Elton John, Tim Rice",170.94530612244898,256.0 kbps,1994,F#,99.38401442307692,270,02 I Just Can't Wait To Be King.m4a
Fortress,Pinback,Summer in Abaddon,250.2878911564626,Alternative,,250.2878911564626,256.0 kbps,2004,D,117.45383522727273,472,Fortress.m4a
I Love Rock 'n Roll,Joan Jett & Blackhearts,I Love Rock 'n Roll,177.84509064869968,Rock,,177.84509064869968,192.0 kbps,None,E,95.703125,273,I Love Rock 'n Roll.mp3
Nothing Lasts Forever,Maroon 5,It Won't Be Soon Before Long.,187.9887528344671,Pop,Maroon 5,187.9887528344671,256.0 kbps,2007,D,95.703125,287,06 Nothing Lasts Forever.m4a
SOS,ABBA,The Complete Studio Recordings,203.5461224489796,Classic,,203.5461224489796,256.0 kbps,2005,F,123.046875,394,SOS.m4a
My Feelings For You,Avicii,My Feelings For You - Single,185.36489795918368,Dance,,185.36489795918368,256.0 kbps,None,A,129.19921875,388,My Feelings For You.m4a
Viva la vida,Coldplay,Viva la Vida or Death and All His Friends,225.6380709271584,Indie,,225.6380709271584,192.0 kbps,None,G#,135.99917763157896,504,04 Viva la vida.mp3
Funky Town,Lipps Inc.,Shrek 2,238.654693877551,Alternative,"Adam Duritz, Dan Vickery, David Immergluck, Matthew Malley & David Bryson/Steve Greenburg",238.654693877551,256.0 kbps,2004,C,123.046875,483,05 Funky Town.m4a
Tears Into Wine,Billy Talent,Billy Talent III,252.4473469387755,Rock,Brendan O'Brien,252.4473469387755,256.0 kbps,2009,C#,80.74951171875,323,04 Tears Into Wine.m4a
Tears & Rain,James Blunt,Back To Bedlam,244.2507029478458,Indie,James Blunt,244.2507029478458,256.0 kbps,2004,D,86.1328125,331,05 Tears & Rain.m4a
Takin Care Of Business,Bachman Turner Overdrive,Not Fragile,294.36596165739024,Classic Rock,,294.36596165739024,192.0 kbps,None,C,129.19921875,623,Takin Care Of Business.mp3
We Are Giants (feat. Dia Frampton),Lindsey Stirling,Shatter Me,224.02612244897958,Instrumental,,224.02612244897958,256.0 kbps,2014,G,129.19921875,468,1-10 We Are Giants (feat. Dia Frampton).m4a
"Perhaps, Perhaps, Perhaps",Cake,Fashion Nugget,143.9637188208617,Alternative,,143.9637188208617,256.0 kbps,1996,G,112.34714673913044,256,"09 Perhaps, Perhaps, Perhaps.m4a"
Song of the Lonely Mountain,Howard Shore,The Hobbit: An Unexpected Journey [Original Motion Picture Soundtrack],250.0324716553288,Soundtrack,Howard Shore,250.0324716553288,256.0 kbps,2012,F,117.45383522727273,459,12 Song of the Lonely Mountain.m4a
Are You Gonna Go My Way,Lenny Kravitz,Reality Bites,211.60344671201815,Rock,,211.60344671201815,256.0 kbps,None,E,129.19921875,449,15 Are You Gonna Go My Way.m4a
Makes Me Wonder,Maroon 5,It Won't Be Soon Before Long.,211.12184096605148,Pop,,211.12184096605148,192.0 kbps,2007,F#,112.34714673913044,394,02 Makes Me Wonder.mp3
Imagine,The Beatles,Anthology,185.91613579403054,Classic Rock,,185.91613579403054,192.0 kbps,1996,C,75.99954044117646,219,Imagine.mp3
"Slide (ft. Frank Ocean, Migos)",Calvin Harris,Funk Wav Bounces Vol. 1,230.87600907029477,Dance,,230.87600907029477,256.0 kbps,None,E,103.359375,369,"Slide (ft. Frank Ocean, Migos).m4a"
Sleepyhead (Two Friends Remix),Passion Pit,Sleepyhead (Two Friends Remix),170.97765296357775,Alternative,,170.97765296357775,320.0 kbps,2017,G#,103.359375,270,Sleepyhead (Two Friends Remix).mp3
Dangerous [Robin Schulz Remix],David Guetta,Prayer,306.67179607475174,Dance,,306.67179607475174,128.0 kbps,None,E,117.45383522727273,575,Dangerous [Robin Schulz Remix].mp3
How to Save A Life,The Fray,How to Save A Life,262.82666666666665,Alternative,,262.82666666666665,256.0 kbps,None,F,123.046875,526,05 How to Save A Life.m4a
Song of the Caged Bird,Lindsey Stirling,Lindsey Stirling,185.34167800453514,Instrumental,Lindsey Stirling; Marko G.,185.34167800453514,256.0 kbps,2012,A,86.1328125,255,04 Song of the Caged Bird.m4a
Who's There,Smash Mouth,Astro Lounge,214.43628117913832,Alternative,,214.43628117913832,256.0 kbps,1999,F#,80.74951171875,265,01 Who's There.m4a
All Around the World (feat. Ludacris),Justin Bieber,Believe (Deluxe Edition),244.58448979591836,Pop,"Justin Bieber, Nasri Atweh, Adam Messinger, Nolan Lambrozza & Christopher Bridges",244.58448979591836,256.60852023923957 kbps,2012,G#,129.19921875,513,01 All Around the World (feat. Ludacris).mp3
Patient Love,Passenger,All The Little Lights,190.6590476190476,Indie,Michael David Rosenberg,190.6590476190476,256.0 kbps,2012,C#,123.046875,369,08 Patient Love.m4a
Conroy,CAKE,B-Sides And Rarities ,181.43100915710846,Alternative,,181.43100915710846,160.0 kbps,2007,D,99.38401442307692,297,05 Conroy.mp3
We Three Kings,The Piano Guys,A Family Christmas,195.58167800453515,Christmas,,195.58167800453515,256.0 kbps,2014,F,151.99908088235293,470,We Three Kings.m4a
Timber,Ke$ha,Ke$ha,204.0801814058957,Pop,,204.0801814058957,256.0 kbps,None,F#,129.19921875,433,Timber.m4a
Shiver,Maroon 5,Songs About Jane,179.83854875283447,Pop,,179.83854875283447,256.0 kbps,2003,G,117.45383522727273,345,03 Shiver.m4a
Cold,Matchbox Twenty,More Than You Think You Are,195.7906575963719,Alternative,,195.7906575963719,256.0 kbps,2002,A,117.45383522727273,379,05 Cold.m4a
Titanium (feat. Sia),David Guetta & Sia,Titanium (feat. Sia) - Single,245.10984126984127,Dance,"David Guetta, Giorgio Tuinfort & Nick Van De Wall",245.10984126984127,256.0 kbps,2011,G,123.046875,473,01 Titanium (feat. Sia).m4a
